"","X.x","lab_number","sample_code","year.x","site.x","plot.x","top","bottom","pH","bray_p","olsen_p","total_carbon","inorganic_carbon","total_p","lead","bulk_density","ksat","k","loi_om","depth_increment_height","dry_mass","radius","bd_pred","bd_meas","bd_comp","code","X.y","year.y","site.y","plot.y","ksat_1","ksat_2","ksat_3","ksat_4","ksat_5","ksat_avg","site_type","land_use","land_use_detail"
"611",611,611,"21.57.179.10-20",2021,57,179,10,20,7.2,58,NA,3.013,NA,582,101,1.25158581098116,NA,NA,NA,10,43.35,1.05,1.33211093266071,1.25158581098116,1.33211093266071,"202157179",239,2021,57,179,7.764548893,4.712039713,8.713309655,NA,NA,7.06329942,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"612",612,612,"21.57.179.20-40",2021,57,179,20,40,7.3,63,NA,2.063,NA,490,65,1.09452406215215,NA,NA,NA,20,75.82,1.05,1.36792991890104,1.09452406215215,1.36792991890104,"202157179",239,2021,57,179,7.764548893,4.712039713,8.713309655,NA,NA,7.06329942,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"613",613,613,"21.57.179.40-60",2021,57,179,40,60,7.5,61,28,2.012,0.4,494,198,1.11964239330679,NA,NA,NA,20,77.56,1.05,1.36988201783742,1.11964239330679,1.36988201783742,"202157179",239,2021,57,179,7.764548893,4.712039713,8.713309655,NA,NA,7.06329942,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"614",614,614,"21.57.179.60-80",2021,57,179,60,80,7.4,75,NA,1.926,0.2,681,160.5,0.999391991859584,NA,NA,NA,20,69.23,1.05,1.37318060193224,0.999391991859584,1.37318060193224,"202157179",239,2021,57,179,7.764548893,4.712039713,8.713309655,NA,NA,7.06329942,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"615",615,615,"21.57.179.80-100",2021,57,179,80,100,7.5,62,38,1.666,0.5,482,46.5,1.18316001231853,NA,NA,NA,20,81.96,1.05,1.38320526600905,1.18316001231853,1.38320526600905,"202157179",239,2021,57,179,7.764548893,4.712039713,8.713309655,NA,NA,7.06329942,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"616",616,616,"21.58.180.0-10",2021,58,180,0,10,6.1,12,NA,3.252,NA,442,47,1.24754378068042,NA,NA,NA,10,43.21,1.05,1.32326007326362,1.24754378068042,1.32326007326362,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"617",617,617,"21.58.180.10-20",2021,58,180,10,20,6.2,10,NA,2.579,NA,390,32,1.77243028687736,NA,NA,NA,10,61.39,1.05,1.34834725768231,1.77243028687736,1.34834725768231,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"618",618,618,"21.58.180.20-40",2021,58,180,20,40,6.3,14,NA,1.655,NA,378,16,1.43477639854,NA,NA,NA,20,99.39,1.05,1.38363112239798,1.43477639854,1.38363112239798,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"619",619,619,"21.58.180.40-60",2021,58,180,40,60,6.4,19,NA,1.071,NA,379,11.5,1.56758596556453,NA,NA,NA,20,108.59,1.05,1.4064443288218,1.56758596556453,1.4064443288218,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"620",620,620,"21.58.180.60-80",2021,58,180,60,80,6.6,15,NA,0.371,NA,207,0,1.70862395141558,NA,NA,NA,20,118.36,1.05,1.43432379616515,1.70862395141558,1.43432379616515,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"621",621,621,"21.58.180.80-100",2021,58,180,80,100,6.6,11,NA,0.226,NA,215,7,2.18370686997832,NA,NA,NA,20,151.27,1.05,1.44017279665071,2.18370686997832,1.44017279665071,"202158180",240,2021,58,180,5.582806882,1.890950718,21.09198729,NA,NA,9.521914963,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"622",622,622,"21.58.181.0-10",2021,58,181,0,10,7,128,NA,9.576,NA,1547,40,0.588404125208676,NA,NA,NA,10,20.38,1.05,1.11081453970524,0.588404125208676,1.11081453970524,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"623",623,623,"21.58.181.10-20",2021,58,181,10,20,7.1,128,NA,9.305,NA,1448,32.5,0.593601021309636,NA,NA,NA,10,20.56,1.05,1.11911150717257,0.593601021309636,1.11911150717257,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"624",624,624,"21.58.181.20-40",2021,58,181,20,40,7.1,63,NA,4.472,NA,606,38,1.44502583251689,NA,NA,NA,20,100.1,1.05,1.27906089948258,1.44502583251689,1.27906089948258,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"625",625,625,"21.58.181.40-60",2021,58,181,40,60,7.2,79,NA,3.079,NA,581,7.5,2.24274938401423,NA,NA,NA,20,155.36,1.05,1.32966038136673,2.24274938401423,1.32966038136673,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"626",626,626,"21.58.181.60-80",2021,58,181,60,80,7.2,78,NA,3.215,NA,586,19.5,2.29096503117313,NA,NA,NA,20,158.7,1.05,1.3246261188743,2.29096503117313,1.3246261188743,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"627",627,627,"21.58.181.80-100",2021,58,181,80,100,7.5,39,16,1.117,0.5,302,4.5,2.23567583098792,NA,NA,NA,20,154.87,1.05,1.40463278118779,2.23567583098792,1.40463278118779,"202158181",241,2021,58,181,3.141359809,80.58286814,34.16401513,NA,NA,39.29608103,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"628",628,628,"21.58.182.0-10",2021,58,182,0,10,7.3,64,NA,7.541,NA,1127,26.5,0.748930471438325,NA,NA,NA,10,25.94,1.05,1.17480807357926,0.748930471438325,1.17480807357926,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"629",629,629,"21.58.182.10-20",2021,58,182,10,20,7.3,53,NA,4.708,NA,635,24.5,1.50565628702809,NA,NA,NA,10,52.15,1.05,1.2706970617749,1.50565628702809,1.2706970617749,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"630",630,630,"21.58.182.20-40",2021,58,182,20,40,7.5,29,11,1.842,0.9,444,13.5,1.61161522419766,NA,NA,NA,20,111.64,1.05,1.37641074626987,1.61161522419766,1.37641074626987,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"631",631,631,"21.58.182.40-60",2021,58,182,40,60,7.7,20,9,1.457,2.6,286,0,2.24303810046428,NA,NA,NA,20,155.38,1.05,1.39132075010638,2.24303810046428,1.39132075010638,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"632",632,632,"21.58.182.60-80",2021,58,182,60,80,7.5,39,12,2.179,1.8,390,3.5,2.40370880491896,NA,NA,NA,20,166.51,1.05,1.36350101835391,2.40370880491896,1.36350101835391,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"633",633,633,"21.58.182.80-100",2021,58,182,80,100,7.4,54,NA,1.617,2.1,393,8.5,2.69098167272201,NA,NA,NA,20,186.41,1.05,1.38510335035893,NA,1.38510335035893,"202158182",242,2021,58,182,16.56437097,12.5471659,42.40835742,NA,NA,23.83996476,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"634",634,634,"21.59.183.0-10",2021,59,183,0,10,7.1,120,NA,5.239,NA,776,81.5,1.40114093210879,NA,NA,NA,10,48.53,1.05,1.25209471166996,1.40114093210879,1.25209471166996,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"635",635,635,"21.59.183.10-20",2021,59,183,10,20,7.1,122,NA,4.371,NA,745,96.5,0.739402828586565,NA,NA,NA,10,25.61,1.05,1.28265857214964,0.739402828586565,1.28265857214964,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"636",636,636,"21.59.183.20-40",2021,59,183,20,40,7.3,95,NA,3.682,NA,712,116.5,2.19973063295628,NA,NA,NA,20,152.38,1.05,1.30749572590268,2.19973063295628,1.30749572590268,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"637",637,637,"21.59.183.40-60",2021,59,183,40,60,7.2,74,NA,3.489,NA,894,200,1.36014319620121,NA,NA,NA,20,94.22,1.05,1.31454606512604,1.36014319620121,1.31454606512604,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"638",638,638,"21.59.183.60-80",2021,59,183,60,80,7.3,58,NA,2.381,NA,526,51.5,1.0660854918219,NA,NA,NA,20,73.85,1.05,1.35582551642416,1.0660854918219,1.35582551642416,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"639",639,639,"21.59.183.80-100",2021,59,183,80,100,7.4,52,NA,1.397,0.3,445,37,1.11386806430573,NA,NA,NA,20,77.16,1.05,1.39366002224075,1.11386806430573,1.39366002224075,"202159183",243,2021,59,183,2.916976965,2.78825909,0.755153503,NA,NA,2.153463186,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"640",640,640,"21.59.184.0-10",2021,59,184,0,10,7,139,NA,9.955,NA,1260,60.5,0.77809083289371,NA,NA,NA,10,26.95,1.05,1.09932420149335,0.77809083289371,1.09932420149335,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"641",641,641,"21.59.184.10-20",2021,59,184,10,20,6.9,121,NA,6.337,NA,950,62,2.24736884721508,NA,NA,NA,10,77.84,1.05,1.21456108630993,2.24736884721508,1.21456108630993,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"642",642,642,"21.59.184.20-40",2021,59,184,20,40,7.4,90,NA,4.393,1.2,819,145,1.55675909868753,NA,NA,NA,20,107.84,1.05,1.28187398667793,1.55675909868753,1.28187398667793,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"643",643,643,"21.59.184.40-60",2021,59,184,40,60,7.3,87,NA,5.738,NA,1377,258.5,1.40330630548419,NA,NA,NA,20,97.21,1.05,1.23488290109707,1.40330630548419,1.23488290109707,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"644",644,644,"21.59.184.60-80",2021,59,184,60,80,7.3,75,NA,3.985,NA,549,107.5,1.38858176653147,NA,NA,NA,20,96.19,1.05,1.29650953056403,1.38858176653147,1.29650953056403,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"645",645,645,"21.59.184.80-100",2021,59,184,80,100,7.2,428,NA,2.65,NA,1138,262,1.14360585866122,NA,NA,NA,20,79.22,1.05,1.34567652100183,1.14360585866122,1.34567652100183,"202159184",244,2021,59,184,5.718925778,9.238123432,5.1608054,NA,NA,6.705951537,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"646",646,646,"21.59.185.0-10",2021,59,185,0,10,7.3,139,NA,10.371,NA,1244,50.5,1.89426862879986,NA,NA,NA,10,65.61,1.05,1.0868624242606,1.89426862879986,1.0868624242606,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"647",647,647,"21.59.185.10-20",2021,59,185,10,20,7.4,118,NA,5.658,1.8,805,51,1.79783733448205,NA,NA,NA,10,62.27,1.05,1.23762490114345,1.79783733448205,1.23762490114345,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"648",648,648,"21.59.185.20-40",2021,59,185,20,40,7.4,94,NA,5.126,1.4,869,132.5,1.43073436823925,NA,NA,NA,20,99.11,1.05,1.25602848477921,1.43073436823925,1.25602848477921,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"649",649,649,"21.59.185.40-60",2021,59,185,40,60,7.3,112,NA,5.523,NA,1200,197.5,1.61926621012407,NA,NA,NA,20,112.17,1.05,1.24226705717327,1.61926621012407,1.24226705717327,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"650",650,650,"21.59.185.60-80",2021,59,185,60,80,7.3,130,NA,5.726,NA,957,106.5,1.05511426671988,NA,NA,NA,20,73.09,1.05,1.23529377939042,1.05511426671988,1.23529377939042,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"651",651,651,"21.59.185.80-100",2021,59,185,80,100,7.2,110,NA,4.713,NA,899,66.5,0.596343827585143,NA,NA,NA,20,41.31,1.05,1.2705205051264,0.596343827585143,1.2705205051264,"202159185",245,2021,59,185,4.357276783,6.273582952,1.296808566,NA,NA,3.975889434,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"652",652,652,"21.60.186.0-10",2021,60,186,0,10,7.2,97,NA,6.382,NA,918,92,1.13840896256026,NA,NA,NA,10,39.43,1.05,1.21304918321152,1.13840896256026,1.21304918321152,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"653",653,653,"21.60.186.10-20",2021,60,186,10,20,7.4,79,NA,3.783,0.9,579,62.5,1.61479110514825,NA,NA,NA,10,55.93,1.05,1.30382249808277,1.61479110514825,1.30382249808277,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"654",654,654,"21.60.186.20-40",2021,60,186,20,40,7.6,48,25,1.987,1.2,444,61.5,1.7038601299897,NA,NA,NA,20,118.03,1.05,1.3708400265139,1.7038601299897,1.3708400265139,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"655",655,655,"21.60.186.40-60",2021,60,186,40,60,7.9,22,15,1.064,1.6,359,29.5,1.78397894487949,NA,NA,NA,20,123.58,1.05,1.40672021954313,1.78397894487949,1.40672021954313,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"656",656,656,"21.60.186.60-80",2021,60,186,60,80,7.6,40,29,2.055,1.7,415,77.5,2.18211892950303,NA,NA,NA,20,151.16,1.05,1.36823593194156,2.18211892950303,1.36823593194156,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"657",657,657,"21.60.186.80-100",2021,60,186,80,100,7.5,32,20,1.809,1.7,397,74.5,1.5349610067085,NA,NA,NA,20,106.33,1.05,1.37768197254744,1.5349610067085,1.37768197254744,"202160186",246,2021,60,186,7.469617342,20.19445591,18.16295848,NA,NA,15.27567724,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"658",658,658,"21.60.187.0-10",2021,60,187,0,10,7.2,95,NA,8.387,NA,1016,158.5,1.34051047759759,NA,NA,NA,10,46.43,1.05,1.14772650180029,1.34051047759759,1.14772650180029,"202160187",247,2021,60,187,9.424079427,4.722805459,6.069064091,NA,NA,6.738649659,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"659",659,659,"21.60.187.10-20",2021,60,187,10,20,7.2,86,NA,4.692,NA,549,205,1.86539698379453,NA,NA,NA,10,64.61,1.05,1.27126222203092,1.86539698379453,1.27126222203092,"202160187",247,2021,60,187,9.424079427,4.722805459,6.069064091,NA,NA,6.738649659,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"660",660,660,"21.60.187.20-40",2021,60,187,20,40,7.4,67,NA,2.873,NA,388,80,0.755859666239605,NA,NA,NA,20,52.36,1.05,1.33732525045227,0.755859666239605,1.33732525045227,"202160187",247,2021,60,187,9.424079427,4.722805459,6.069064091,NA,NA,6.738649659,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"661",661,661,"21.60.187.40-60",2021,60,187,40,60,7.9,43,30,1.587,3.1,408,25,1.22747798740171,NA,NA,NA,20,85.03,1.05,1.38626682822726,1.22747798740171,1.38626682822726,"202160187",247,2021,60,187,9.424079427,4.722805459,6.069064091,NA,NA,6.738649659,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"662",662,662,"21.60.188.0-10",2021,60,188,0,10,6.9,160,NA,10.618,NA,1252,74.5,1.66473905100747,NA,NA,NA,10,57.66,1.05,1.07953689583097,1.66473905100747,1.07953689583097,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"663",663,663,"21.60.188.10-20",2021,60,188,10,20,7,139,NA,5.795,NA,979,137,1.54261199263491,NA,NA,NA,10,53.43,1.05,1.2329332590031,1.54261199263491,1.2329332590031,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"664",664,664,"21.60.188.20-40",2021,60,188,20,40,7.1,158,NA,7.41,NA,1332,180.5,1.04024536954213,NA,NA,NA,20,72.06,1.05,1.17906369388804,1.04024536954213,1.17906369388804,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"665",665,665,"21.60.188.40-60",2021,60,188,40,60,7.2,122,NA,3.832,NA,806,316,2.05335139277925,NA,NA,NA,20,142.24,1.05,1.30204446471059,2.05335139277925,1.30204446471059,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"666",666,666,"21.60.188.60-80",2021,60,188,60,80,7,138,NA,4.493,NA,761,55.5,1.72421463971846,NA,NA,NA,20,119.44,1.05,1.27831424396501,1.72421463971846,1.27831424396501,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
"667",667,667,"21.60.188.80-100",2021,60,188,80,100,7,177,NA,6.686,NA,831,39,0.992462797058304,NA,NA,NA,20,68.75,1.05,1.20288902467447,0.992462797058304,1.20288902467447,"202160188",248,2021,60,188,17.25235312,17.25235312,123.1819325,NA,NA,52.56221291,"Community Garden/Urban Farm","Garden_food_producing_in_ground","Garden_food_producing_in_ground"
